name,store,price,evaluate_num
天语（K-TOUCH） 8848  Note5全面屏移动联通电信全网通4G智能指纹人脸解锁一体机 曜石黑 3GB+32GB,亿源数码手机专营店,￥699.00,1000+条评价
酷派（Coolpad）酷玩6 耀动黑6GB+64GB 移动联通电信4G 双卡双待,酷派京东自营旗舰店,￥1199.00,1.3万+条评价
小米（MI） 红米5A 4G 香槟金 全网通(2G+16G)标配,新松联手机旗舰店,￥558.00,1.8万+条评价
飞利浦（PHILIPS）E212A 深锖色 翻盖按键 长待机 移动联通2G 双卡双待 老人 学生备用功能机,飞利浦手机京东自营旗舰店,￥329.00,9300+条评价
飞利浦（PHILIPS） E152Y 皇家蓝 移动联通2G直板按键老人 双卡双待 老年 学生备用功能机,飞利浦手机京东自营旗舰店,￥175.00,7.8万+条评价
三星 Galaxy Note8（SM-N9500）6GB+256GB 谜夜黑 移动联通电信4G 双卡双待,三星手机京东自营官方旗舰店,￥7988.00,6300+条评价
Apple 苹果5s  iPhone 5s (A1530) 4英寸 移动联通双4G 金色 官方标配 16G,明日手机专营店,￥1299.00,9000+条评价
欧奇（ouki） OKP6 移动4G联通 大屏商务智能 双卡双待超长待机一万毫安电池 黑色,卓越嘉成专营店,￥1299.00,2500+条评价
OPPO R15 新品 超视野全面屏 拍照 分期免息【星空紫/红/白/星云版】全网通游戏 星空紫 4G+128G版,牧申手机旗舰店,￥2699.00,3400+条评价
小米（MI） 红米5 Plus 全面屏  黑色 全网通(4G+64G)标配,佳沪手机旗舰店,￥1029.00,1.8万+条评价
小米（MI） 红米5 Plus 全网通4G 移动联通电信4G智能 双卡双待 黑色 全网通4GB+64GB,优爱特手机旗舰店,￥1099.00,3300+条评价
小米 红米5Plus  金色 全网通(4G+64G),华信通手机专营店,￥1028.00,5600+条评价
OPPO R15 梦镜版【梦镜红/陶瓷黑/梦镜紫三色可选】超视野全面屏拍照 梦镜红/全网通(6G RAM+128G ROM),OPPO官方直营旗舰店,￥3299.00,7100+条评价
天语（K-TOUCH）Q21 移动/联通2G 双卡双待 老人 金色,天语手机京东自营官方旗舰店,￥75.00,1.8万+条评价
华为（HUAWEI） 麦芒5（4G+64G）全网通高配版 4G 双卡双待 香槟金(4G+64G)高配版,中恒国信手机旗舰店,￥1298.00,1900+条评价
天语8848 Note5 全面屏 智能 移动联通电信 全网通4G 指纹+人脸解锁 双卡双待 曜石黑 3GB+64GB,金诚手机专营店,￥799.00,10+条评价
魅族（MEIZU） 魅族6 魅蓝6  磨砂黑 全网通4G(3G+32G)标配,易道手机专营店,￥648.00,9400+条评价
华为（HUAWEI） 荣耀10  幻影蓝 全网通 6GB+64GB,新松联手机旗舰店,￥2699.00,2300+条评价
小米（MI） 红米Note5A 4G+64G 智能 双卡双待 香槟金 移动4G+全网通 (4G+64G),炫华数码专营店,￥1099.00,5600+条评价
天语（K-TOUCH）E2 电信2G 直板按键老人 超长待机学生备用 老年机 金色,天语手机京东自营官方旗舰店,￥147.00,4.3万+条评价
小米（MI） 红米5plus  黑色 全网通(4G+64G)标配,新松联手机旗舰店,￥1028.00,9200+条评价
Apple 苹果X iPhoneX 全网通4G 深空灰色 64G 标配,新松联手机旗舰店,￥7499.00,1.1万+条评价
三星 Galaxy S8+（SM-G9550）6GB+128GB 谜夜黑 移动联通电信4G 双卡双待,三星手机京东自营官方旗舰店,￥6299.00,1.5万+条评价
金柏利 001B 迷你 超薄 卡片 学生小 移动联通2G 双卡双待 金色,金诚手机专营店,￥218.00,1000+条评价
纽曼 Newman NX1 全面屏 3G+32GB 高配版 全网通 移动联通电信4G 人脸识别 双卡双待 智能 银色,纽曼京东自营官方旗舰店,￥678.00,500+条评价
小米 红米Note4X 全网通版 4GB+64GB 浅蓝色 移动联通电信4G,优爱特手机旗舰店,￥1199.00,15万+条评价
华为（HUAWEI） 华为荣耀畅玩6 金色 全网通4G(2G+16G)标配版,牧申手机旗舰店,￥548.00,1.2万+条评价
飞利浦（PHILIPS） E151Y 电信直板老人 超长待机老年 学生备用功能机 陨石黑,千索贸易手机专营店,￥198.00,4200+条评价
小米（MI） 小米6X  曜石黑 全网通 6G+64G,佳沪手机旗舰店,￥1799.00,2800+条评价
华为（HUAWEI） 荣耀 畅玩6 全网通4G智能 双卡双待 金色（2G+16G）,OKSJ手机旗舰店,￥588.00,8200+条评价
vivo Y71 全面屏 4GB+64GB 移动联通电信4G 双卡双待 香槟金,vivo官方旗舰店,￥1398.00,1600+条评价
纽曼（Newman） NX1 全面屏 3G+32G 智能 移动联通电信 全网通4G 人脸解锁 白色,金诚腾达手机专营店,￥648.00,100+条评价
飞利浦（PHILIPS）E209J 正品超长待机大声大字 移动联通2G 双卡双待直板按键 老人学生功能机 皇家蓝,,￥198.00,8600+条评价
小米5s Plus 大屏双摄 4GB+64GB 金色 全网通4G,小米京东官方自营旗舰店,￥1849.00,13万+条评价
华为（HUAWEI） 华为P20pro  樱粉金 全网通4G(6G+128G),华信通手机专营店,￥5688.00,100+条评价
天语（K-TOUCH） T91 移动/联通2G 双屏翻盖老人 红色,天语手机京东自营官方旗舰店,￥189.00,1.6万+条评价
小辣椒 G108 移动/联通/2G 电霸三防老人 双卡双待 橙色,小辣椒手机京东自营官方旗舰店,￥89.00,3.2万+条评价
索爱 Z6 移动/联通  翻盖老人男 女 老年 金色,索爱手机专卖店,￥239.00,4万+条评价
OPPO A1 双卡双待全面屏拍照 深海蓝 全网通(4G RAM 64G ROM)标配,OPPO官方直营旗舰店,￥1399.00,3300+条评价
MANN ZUG 5SQ 全网通4G 三防智能 户外防水防摔 超长待机 双卡双待 4+64G沙漠金,合富荣三防手机专营店,￥1499.00,1800+条评价
OPPO A1 新品拍照【香槟色/樱桃红/深海蓝三色可选】3GB+32GB A57升级版双卡双待 香槟色 全网通,OPPO酷炫手机专卖店,￥999.00,600+条评价
酷派（Coolpad） 8739 移动全网通 4G 双卡双待 锐志金 （3G RAM+16G ROM）,博海宇通手机旗舰店,￥518.00,2100+条评价
诺基亚（NOKIA）230 银白色 直板按键 移动联通2G 双卡双待 老人 学生备用功能机,诺基亚手机京东自营旗舰店,￥399.00,3.2万+条评价
尼凯恩（neken） EN8 老年人 移动/联通 双卡双待 老人机 金色,秀碧手机专营店,￥79.00,1.4万+条评价
诺基亚（NOKIA）216 黑色 直板按键 移动联通2G 双卡双待 老人 学生备用功能机,诺基亚手机京东自营旗舰店,￥269.00,3万+条评价
华为（HUAWEI） 华为P20 全面屏 亮黑色 6GB +64GB,京联通达旗舰店,￥3788.00,700+条评价
纽曼（Newman）V1 黑色 移动联通2G 直板按键 双卡双待 老人学生备用功能机,纽曼京东自营官方旗舰店,￥69.00,2.5万+条评价
Apple 苹果  iPhone 6s Plus 移动联通电信全网通4G 玫瑰金 全网通 128G ROM,中恒国信手机旗舰店,￥3999.00,100+条评价
小米 note3  亮黑色 全网通4G（6G+128G）尊享,华信通手机专营店,￥2288.00,5100+条评价
天语（K-TOUCH）X71 移动/联通2G 直板按键 双卡双待 老人 学生备用功能机 金色,天语手机京东自营官方旗舰店,￥89.00,3.8万+条评价
努比亚（nubia） 红魔游戏 8G+128G曜石黑 碎屏险装,佳沪手机旗舰店,￥3499.00,800+条评价
Apple 苹果  iPhone 6s Plus 移动联通电信全网通4G 玫瑰金 全网通 128G ROM,中恒国信手机旗舰店,￥3999.00,100+条评价
华为（HUAWEI） 华为P20 亮黑色 全网通 6G+64G,易道手机专营店,￥3788.00,1800+条评价
酷派（Coolpad） 锋尚N2m MTS-T0 移动4G 智能老人 双卡双待 黑色 (1GB RAM+16GB ROM),众盛手机专营店,￥299.00,1500+条评价
联想 Lenovo K5 play 全面屏双摄 3G+32G 全网通4G+双卡双待 朋克黑,联想手机京东自营官方旗舰店,￥748.00,800+条评价
小米（MI） 小米 Note3  亮黑 全网通(6GB RAM+64GB ROM)标配版,佳沪手机旗舰店,￥1949.00,5000+条评价
21KE MC001S 黑色 移动联通2G 简单老人,21克手机旗舰店,￥299.00,8.3万+条评价
海尔（Haier） M360 移动联通2G老人 富贵红 老年版,欧霖爵手机专营店,￥195.00,4700+条评价
Apple 苹果8 iPhone 8 (A1863) 全网通4G 金色 64GB,江苏中博手机专营店,￥4669.00,300+条评价
VERTU 纬图CONSTELLATION X商务智能 双卡双待全网通4G 特色 高端限量版 灰蓝,VERTU官方旗舰店,￥39800.00,30+条评价
Apple 苹果6 iPhone6 移动联通电信4G  金色 全网通 32GB,华顶聚瑞手机旗舰店,￥1948.00,1万+条评价
华为（HUAWEI） 荣耀10 游戏 幻影蓝 全网通 6GB+64GB,佳沪手机旗舰店,￥2699.00,2500+条评价
华为（HUAWEI） 华为 畅享6S 移动联通电信 智能老人 双卡双待 银色 全网通4G(3G RAM+32G ROM),众盛手机专营店,￥918.00,8300+条评价
OPPO R15【热力红/星空紫/雪盈白三色可选】超视野全面屏拍照 热力红 全网通(6G RAM+128G ROM)标配,OPPO官方直营旗舰店,￥2999.00,7500+条评价
魅族（MEIZU） Pro7 4G 静谧黑 全网通(4G+64G)标配,新松联手机旗舰店,￥1288.00,1100+条评价
小辣椒 红辣椒 T5+白色 2GB+16GB 移动4G 双卡双待,小辣椒手机京东自营官方旗舰店,￥399.00,8300+条评价
Apple 苹果8 iPhone8 全网通版 4G智能 金色 全网通（64GB）,中邮展鸿手机专营店,￥4522.00,1800+条评价
天语（K-Touch） 8848Note5 全面屏 全网通4G 指纹人脸解锁一体机  曜石黑,异维手机专营店,￥599.00,400+条评价
SAMWEI C20电信老人机 电信2G 老年三防 男 绿色  老年电信版,维库精品手机专营店,￥188.00,2.7万+条评价
飞利浦（PHILIPS） E135X 移动/联通 翻盖老人 老年按键功能机 陨石黑 男版,君可安手机专营店,￥299.00,1.7万+条评价
华为（HUAWEI） 华为荣耀畅玩7 全面屏全网通4G 黑色,牧申手机旗舰店,￥649.00,80+条评价
OPPO R15 星云特别版新品 6G+128G内存 R15梦镜版 A3同款 R11S 星云特别版,OPPO酷炫手机专卖店,￥2999.00,20+条评价
索爱 Z86（报姓名 读短信）  移动/联通 2G 翻盖老人男 女 老年 玫瑰金,京成日盛手机专营店,￥299.00,8700+条评价
华为（HUAWEI） 荣耀 畅玩6 移动联通电信4G 双卡双待 金色 全网通(2G+16G),旭永手机专营店,￥548.00,1万+条评价
OPPO A1 双卡双待全面屏拍照 深海蓝 全网通(3G RAM+32G ROM)标配,OPPO官方直营旗舰店,￥999.00,3900+条评价
小米MIX2 全面屏游戏 6GB+64GB 黑色 全网通4G 双卡双待,小米京东官方自营旗舰店,￥2599.00,24万+条评价
诺基亚 NOKIA 8 Sirocco 6GB+128GB 黑色 全网通 游戏 移动联通电信4G单卡,诺基亚手机京东自营旗舰店,￥4699.00,2500+条评价
海尔（Haier） M360C 电信直板老人 超长待机 电信 黑色 电信版,海尔手机旗舰店,￥248.00,4600+条评价
纽曼 Newman V18 黑色 移动/联通2G 老人 双卡双待 超长待机 三防功能机,纽曼京东自营官方旗舰店,￥99.00,3500+条评价
黑鲨 游戏 极夜黑 全网通 8GB+128GB,佳沪手机旗舰店,￥3999.00,1400+条评价
诺基亚（NOKIA） 诺基亚6 (Nokia) 双卡双待 智能 银色 全网通4G(4G RAM+32G ROM ),众盛手机专营店,￥999.00,4200+条评价
魅族（MEIZU） 魅蓝E3 曜石黑 全网通6GB+64GB,易道手机专营店,￥1818.00,1700+条评价
华为（HUAWEI） 华为nova3e  幻夜黑 全网通(4G+64G),华信通手机专营店,￥1999.00,1600+条评价
华为（HUAWEI） 荣耀V10 移动联通电信4G游戏 双卡双待麒麟970内核 魅丽红 全网通(4GB+64GB),宏乐迪手机专营店,￥2499.00,90+条评价
中兴（ZTE） S36 移动4G 双卡双待 老人机智能 金色,中兴手机京东自营官方旗舰店,￥299.00,6200+条评价
飞利浦（PHILIPS） E212A 双屏翻盖老人 移动联通大屏超长待机老年机 双卡双待 咖啡金,新迪恒数码专营店,￥329.00,1800+条评价
魅族（MEIZU） PRO7 4G 静谧黑 全网通(4GB+64GB),牧申手机旗舰店,￥1299.00,2900+条评价
21KE M2S 16GB 移动4G智能老人 黑色,21克手机旗舰店,￥499.00,9100+条评价
Apple 苹果 iPhone 6s Plus 4G 玫瑰金 全网通 32GB,佳沪手机旗舰店,￥2979.00,1.6万+条评价
亿和源（YHYON）H998老人 移动联通 老年 女 备用功能机 红色  老年女版,维库精品手机专营店,￥129.00,2.9万+条评价
天语（K-TOUCH） 老人老年机三防超长待机联通移动 黑色,乔瑞诺手机专营店,￥128.00,20+条评价
铂爵（BIOJUET） 凯旋V8 全网通4G 轻奢商务智能 6+128GB 魅力红,SONIM手机专营店,￥11999.00,100+条评价
华为（HUAWEI） 畅享7 移动4G+全网通 双卡双待 智能 黑色 (3G RAM+32G ROM),众盛手机专营店,￥888.00,2200+条评价
华为（HUAWEI） 华为P20 Pro 全面屏  亮黑色 全网通 6GB+128GB,佳沪手机旗舰店,￥5488.00,1500+条评价
小米（MI） 小米4A 红米4A 智能老年人 双卡双待 玫瑰金 全网通4G(2G RAM+16G ROM),众盛手机专营店,￥598.00,1.1万+条评价
华为 （HUAWEI）P20Pro 全面屏徕卡三摄 极光色 全网通(6G 128G),泰业手机专营店,￥5788.00,700+条评价
小辣椒 红辣椒任性版Plus 大屏16GB ROM 移动联通电信4G全网通 老人智能 白色,小辣椒手机京东自营官方旗舰店,￥399.00,6200+条评价
Apple 苹果6  iPhone6  4.7英寸 移动联通电信全网通 4G智能 金色 全网通标配 32GB,明日手机专营店,￥1939.00,9800+条评价
飞利浦 E330 陨石黑 老人老年机 超长待机 移动联通2G 双卡双待,飞利浦手机京东自营旗舰店,￥379.00,2200+条评价
努比亚（nubia）Z17S 全面屏 游戏 黑金 6GB+64GB 全网通 移动联通电信4G 双卡双待,努比亚京东自营官方旗舰店,￥2699.00,2.7万+条评价
华为（HUAWEI） nova  玫瑰金 移动全网通版(4GB+64GB),聚捷联盛手机旗舰店,￥1099.00,6800+条评价
Meitu 美图V6（MP1605）6GB+128GB 京城红 自拍美颜 全网通 移动联通电信4G 双卡双待,美图京东自营官方旗舰店,￥6299.00,9400+条评价
360 N7 游戏 石墨黑 全网通 6GB+64GB,佳沪手机旗舰店,￥1689.00,400+条评价
纽曼（Newman） L66 移动/联通 老人 红色,优星伟业手机专营店,￥66.00,5.3万+条评价
小米（MI） 小米MIX2S 全面屏游戏 陶瓷黑 全网通(6G+128G),鹏瑶手机专营店,￥3488.00,2300+条评价
魅族（MEIZU） 魅族6 魅蓝6  香槟金 全网通(3G +32G),聚捷联盛手机旗舰店,￥633.00,5400+条评价
酷派（Coolpad） 酷派 5267 移动联通电信4G 智能老人机 白色 全网通4G(1GB RAM+8G ROM),众盛手机专营店,￥349.00,9300+条评价
欧奇（OUKI） W2017 移动4G联通 商务智能双屏翻盖 金色 双卡双待,OUKI欧奇手机旗舰店,￥1399.00,100+条评价
小米（MI） 红米5 Plus  全网通 金色 4GB+64GB,誉广和手机旗舰店,￥1089.00,900+条评价
华为 （HUAWEI）P20 全面屏莱卡双摄 极光色 全网通(6G 128G),泰业手机专营店,￥4288.00,40+条评价
飞利浦（PHILIPS） E571 海军蓝 直板时尚大屏 超长待机 移动联通2G 双卡双待 老人 学生备用功能机,飞利浦手机京东自营旗舰店,￥299.00,2.2万+条评价
AGM X1 全网通4G 三防智能 户外军工防水防摔超长待机 双卡双待 黑金限量版 4+64GB 吴京定制版,SONIM手机专营店,￥2099.00,900+条评价
中兴(ZTE Health) 健康老人A188 移动联通 老年 直板键盘 黑色,京云老人手机专营店,￥169.00,5100+条评价
酷派（Coolpad） 8737A 移动4G+ 全网通智能老人 双卡双待 锐志金 （2GRAM+16G ROM）,众盛手机专营店,￥478.00,4600+条评价
小米（MI） 小米mix2S  黑色 全网通 6GB+128GB,易道手机专营店,￥3468.00,2800+条评价
飞利浦（PHILIPS） E132X 香槟金 直板按键 超长待机 移动联通2G 双卡单待 老人 学生备用功能机,,￥149.00,2.5万+条评价
OPPO R15梦镜版【梦镜紫/梦镜红/陶瓷黑】白条免息 超视野全面屏 齐刘海异形屏 游戏 梦境红6G+128G,OPPO手机乐良专卖店,￥3299.00,1300+条评价
小米（MI） 小米6X  曜石黑 全网通 6GB+64GB,易道手机专营店,￥1799.00,2300+条评价
小米（MI） 小米5A 红米5A  香槟金 全网通【2GB+16GB】移动版,牧申手机旗舰店,￥555.00,8600+条评价
创星 （ATMAN）X5 三防 移动联通电信4G 智能老人 双卡双待超长待机 绿色 全网通4G,千索贸易手机专营店,￥799.00,200+条评价
纽曼 （Newman）L660S 移动/联通2G  翻盖 老人 黑红,千机百惠手机专营店,￥148.00,1700+条评价
小米（MI） 红米5 Plus 全面屏 金色 全网通(4G+64GB),优机库无界零售专营店,￥1045.00,900+条评价
欧奇（ouki） OKP6 Pro移动联通电信4G 大屏商务智能 双卡双待 超长待机 10000毫安 全网通 黑,卓越嘉成专营店,￥2888.00,1500+条评价
守护宝（上海中兴）CV28  直板按键 超长待机 电信2G老人 学生备用功能机  典雅红,上海中兴守护宝京东自营旗舰店,￥199.00,1.6万+条评价
纽曼 Newman F516 金色 电信2G 内外双屏  超长待机 翻盖老人,纽曼京东自营官方旗舰店,￥168.00,1.4万+条评价
Apple 苹果 iPhone X 全面屏 （上海可门店自提） 深空灰色 全网通 64GB,上海盛南连锁通信专营店,￥7498.00,100+条评价
小米（MI） 红米Note4X 4G 磨砂黑色 全网通（3G+32G),聚捷联盛手机旗舰店,￥833.00,1.2万+条评价
华为（HUAWEI） nova2S 全网通4G全面分屏四摄麒麟960八核双卡双待 曜石黑 全网通4G(4G RAM+64G ROM),宏乐迪手机专营店,￥2599.00,20+条评价
华为（HUAWEI） P20 Pro 全面屏徕卡三摄 极光色 全网通（6G+256G）,聚捷联盛手机旗舰店,￥6388.00,100+条评价
小米（MI） 6X 全网通双卡双待 智能 曜石黑 6GB+128GB,鹏路网络手机旗舰店,￥2063.00,100+条评价
魅族（MEIZU） 魅蓝A5  香槟金 移动联通4G(2G+16G),易道手机专营店,￥429.00,3900+条评价
OPPO R11s 【下单立减200-400】6期免息 全面屏拍照双摄全网 星幕新年版 全网通,OPPO手机乐良专卖店,￥2799.00,1300+条评价
华为（HUAWEI） 华为p20 宝石蓝 全网通(6GB+64GB),新松联手机旗舰店,￥3788.00,1300+条评价
华为（HUAWEI） 华为 P10 全网通4G智能 钻雕金（4G+64G）,优爱特手机旗舰店,￥2388.00,1900+条评价
诺基亚（NOKIA） 3310 4G版 移动4G版 老人老年 深沉黑,众盛手机专营店,￥429.00,300+条评价
天语（K-TOUCH） 8848 全面屏  移动联通电信4G全网通  智能 玛瑙红 全网通(2GB RAM+16GB ROM),随行手机专营店,￥599.00,100+条评价
华为（HUAWEI） 荣耀 畅玩7X 全网通4G全面屏   幻夜黑 4G+64G 全网通,酷博昊远手机专营店,￥1599.00,20+条评价
